,subj_id,adaptive_n_back.hddm_drift,adaptive_n_back.hddm_drift_load,adaptive_n_back.hddm_non_decision,adaptive_n_back.hddm_thresh,adaptive_n_back.hddm_thresh_load,attention_network_task.hddm_drift,attention_network_task.hddm_drift_center,attention_network_task.hddm_drift_congruent,attention_network_task.hddm_drift_double,attention_network_task.hddm_drift_incongruent,attention_network_task.hddm_drift_neutral,attention_network_task.hddm_drift_nocue,attention_network_task.hddm_drift_spatial,attention_network_task.hddm_non_decision,attention_network_task.hddm_thresh,choice_reaction_time.hddm_drift,choice_reaction_time.hddm_non_decision,choice_reaction_time.hddm_thresh,directed_forgetting.hddm_drift,directed_forgetting.hddm_drift_con,directed_forgetting.hddm_drift_neg,directed_forgetting.hddm_drift_pos,directed_forgetting.hddm_non_decision,directed_forgetting.hddm_thresh,dot_pattern_expectancy.hddm_drift,dot_pattern_expectancy.hddm_drift_AX,dot_pattern_expectancy.hddm_drift_AY,dot_pattern_expectancy.hddm_drift_BX,dot_pattern_expectancy.hddm_drift_BY,dot_pattern_expectancy.hddm_non_decision,dot_pattern_expectancy.hddm_thresh,local_global_letter.hddm_drift,local_global_letter.hddm_drift_congruent,local_global_letter.hddm_drift_global,local_global_letter.hddm_drift_incongruent,local_global_letter.hddm_drift_local,local_global_letter.hddm_drift_neutral,local_global_letter.hddm_drift_stay,local_global_letter.hddm_drift_switch,local_global_letter.hddm_non_decision,local_global_letter.hddm_thresh,motor_selective_stop_signal.hddm_drift,motor_selective_stop_signal.hddm_drift_critical,motor_selective_stop_signal.hddm_drift_non-critical,motor_selective_stop_signal.hddm_non_decision,motor_selective_stop_signal.hddm_thresh,recent_probes.hddm_drift,recent_probes.hddm_drift_rec_neg,recent_probes.hddm_drift_rec_pos,recent_probes.hddm_drift_xrec_neg,recent_probes.hddm_drift_xrec_pos,recent_probes.hddm_non_decision,recent_probes.hddm_thresh,shape_matching.hddm_drift,shape_matching.hddm_drift_SDD,shape_matching.hddm_drift_SNN,shape_matching.hddm_non_decision,shape_matching.hddm_thresh,simon.hddm_drift,simon.hddm_drift_congruent,simon.hddm_drift_incongruent,simon.hddm_non_decision,simon.hddm_thresh,stim_selective_stop_signal.hddm_drift,stim_selective_stop_signal.hddm_drift_go,stim_selective_stop_signal.hddm_drift_ignore,stim_selective_stop_signal.hddm_non_decision,stim_selective_stop_signal.hddm_thresh,stop_signal.hddm_drift,stop_signal.hddm_drift_high,stop_signal.hddm_drift_low,stop_signal.hddm_non_decision,stop_signal.hddm_thresh,stop_signal.hddm_thresh_high,stop_signal.hddm_thresh_low,stroop.hddm_drift,stroop.hddm_drift_congruent,stroop.hddm_drift_incongruent,stroop.hddm_non_decision,stroop.hddm_thresh,threebytwo.hddm_drift,threebytwo.hddm_drift_100.0,threebytwo.hddm_drift_900.0,threebytwo.hddm_drift_cue_stay,threebytwo.hddm_drift_cue_switch,threebytwo.hddm_drift_task_stay,threebytwo.hddm_drift_task_switch,threebytwo.hddm_non_decision,threebytwo.hddm_thresh
29,s015,2.5823811777028722,-0.5420591827982756,0.037492033949780235,2.3402962764657342,-0.2816069814621213,4.6532303645494215,-1.0310560828485296,0.4466311298625105,-0.07319513222987477,-0.5183938066796498,0.07176267681713938,-1.0150028915562457,2.1192541066346497,0.3291200886462584,2.0681038767705484,2.5069787663308145,0.2765627918453988,1.369577115581313,2.4885158795174056,0.4246318976374799,-0.6596853366165084,0.2350534389790285,0.3871948313286797,1.7265955733595737,2.6203604241267784,0.9057140411037342,-0.7052096011664664,0.0382524339995606,-0.23875687393682846,0.2314830015204829,2.2665828724011963,1.647258592746311,0.3893971737505922,-0.1366701222663812,-0.6854057469544177,0.1366701222663812,0.2960085732038255,0.2502131445301581,-0.2502131445301581,0.4088279168278258,1.6322133732662825,2.096632313960912,-0.36520867491619136,0.36520867491619136,0.3427428208943761,0.9633568563419566,1.6185247938025424,-0.2629831726890127,0.17694948722889275,0.5961260785491811,-0.5100923930890611,0.5627367882118421,1.3625304956487396,3.1306080450616127,-0.6741124305159014,0.6741124305159014,0.3759836756572725,1.4410237703490627,2.8145295119717595,0.4708993504550614,-0.4708993504550614,0.279090393934732,1.1412333575004463,2.5512760705640147,0.3705990856463115,-0.3705990856463115,0.32468080420843426,1.2249329556349016,3.1782983903719946,-0.16182947895817598,0.16182947895817598,0.3693302765772956,1.2141505773986847,0.008701285657605626,-0.008701285657605626,1.983580807469254,0.6466978752271291,-0.6466978752271291,0.4541069707781955,1.4864031682692442,2.1033588044761067,-0.608333956919296,0.608333956919296,0.2783697191326879,-0.2783697191326879,0.0019314261576175876,-0.0019314261576175876,0.31948848808139,1.4304435752042288
30,s259,0.8049791967740649,0.09551197425209768,0.03413756366687494,1.794062271976094,0.04298451921421702,2.230858620636288,-0.054312758803657366,0.3639964536219464,0.32448955028381177,-0.4844696950369448,0.12047324141499838,-0.4740391766534106,0.2038623851732562,0.4069084984412313,1.3471770768630806,1.4857149893839,0.30470954649391674,1.7586605975646512,1.2120730924149898,0.5472140529837676,-0.6051931237108055,0.0579790707270379,0.4720184571110187,1.7933939033675528,2.0888942333773723,-0.021282536986678518,-1.3302969613083382,-0.5934054810385097,1.9449849793335263,0.31483628805447905,1.6297758257183124,1.2476695437271033,0.27232920808371325,-0.05846175650854876,-0.9589552707159116,0.05846175650854876,0.6866260626321983,0.13748336537015754,-0.13748336537015754,0.3980854582022999,1.5972023023792559,2.0362181999907185,0.01827465589846533,-0.01827465589846533,0.3314787182733873,1.3248357294734785,0.8422180393334859,0.09911823575636174,-0.014587907372797916,0.5990194023245897,-0.6835497307081535,0.538124575499477,2.126755844662813,1.5772710698225936,-0.07554687036712521,0.07554687036712521,0.44011644126585225,1.6674020898375446,1.2099131032301391,-0.006859977443386197,0.006859977443386197,0.3224057660609829,1.4465549186320523,1.6901112026336602,0.23694037275186386,-0.23694037275186386,0.3822389499493986,1.2530872969752893,1.72236560949478,-0.08403760254971662,0.08403760254971662,0.4115719260792649,1.0910719595434897,0.01953501511518029,-0.01953501511518029,1.6522747161010598,0.5207133018465824,-0.5207133018465824,0.34728582887762005,1.6831975151402658,1.3304821716595103,-0.3158135843220179,0.3158135843220179,0.11510644119894545,-0.11510644119894545,0.18430185886068007,-0.18430185886068007,0.3760331534184702,1.5078154308515632
31,s190,2.604284938688482,-0.6702830597456215,0.21527773360210184,3.1422537037079086,-0.5934585601711818,5.656145337023679,-0.5403482325438846,0.3928886463566967,-0.2163209669558518,-0.6534698832504295,0.2605812368937329,-0.7773473426530282,1.5340165421527647,0.3519765200951508,2.4528052234990025,3.9158333594977672,0.27829430033011826,1.4876968627778682,1.8454134108915667,0.27533746999578873,-0.6591928666689328,0.3838553966731441,0.5031867013318363,1.9709981778677488,2.4870743222697875,0.4174500885429051,0.1345518393160745,-0.6743329668765637,0.12233103901758413,0.1921230799472612,3.364347227135592,0.5968316502303214,0.308340416709865,0.035063084223975124,-0.04470770727938392,-0.035063084223975124,-0.2636327094304811,0.3064768722566437,-0.3064768722566437,0.3026102061145464,1.6756638585669368,7.530659245433491,-2.2903543123542267,2.2903543123542267,0.2055230895454432,3.3222965076061475,2.0533034739109053,0.22908079470080905,0.10609485137844264,-0.01689045456585585,-0.3182851915133958,0.4729775068899418,2.323204473412146,4.5812412199356345,-0.6274988342467427,0.6274988342467427,0.3524056494760487,2.2829260635697417,4.562610038928164,0.30000817345032776,-0.30000817345032776,0.31160326881308464,1.904785950022345,4.613966343755967,0.4716709119517337,-0.4716709119517337,0.32300474706668275,2.3563008656083504,6.143235367338892,1.0147714656565523,-1.0147714656565523,0.3199773642710103,3.4089516570081244,1.0273654159093584,-1.0273654159093584,3.218575813820048,1.0503291215537494,-1.0503291215537494,0.4522648201908375,1.919359926969734,2.503923442049949,-0.7056495261009396,0.7056495261009396,0.020056903984953068,-0.020056903984953068,0.17810199402732646,-0.17810199402732646,0.18063496597178094,2.8190991374765377
32,s011,2.2126672040889845,-0.31117590543182744,0.13124994567706166,1.8858071388312008,-0.10416480707011036,3.005312036316111,0.11867178424476844,0.3981483421204779,-0.6530993989567011,-0.4406903557960439,0.04254201367556598,0.0045361641284397,0.529891450583493,0.3626890465494728,1.5591712211845503,4.049862923565046,0.2504785993760004,1.6454411662557966,1.5365990145489243,0.3520702056746808,-0.4029244463781271,0.05085424070344635,0.4970295005583839,2.226335847463229,1.9429654554150089,0.5135241059547305,-0.5536916136270563,0.06209025736387075,-0.02192274969154495,0.1267420407270813,2.156411680697953,2.465009200155598,0.3872415266292805,0.10347412863053093,-0.7668139873726068,-0.10347412863053093,0.37957246074332623,0.014555166738155446,-0.014555166738155446,0.3816753245115238,1.8197953731559664,2.5579715237578466,-0.7448721627859108,0.7448721627859108,0.1942914924436661,1.489617817594266,1.815504450028258,0.18556157227322229,0.06288619384554615,0.012262705362919004,-0.2607104714816875,0.6253269701965157,1.7592774321479183,3.2592930238677176,-1.1267709192925308,1.1267709192925308,0.43354477650504986,1.2495020732309852,3.8395530275080136,1.1532401234910088,-1.1532401234910088,0.312969641654736,1.2725001336755288,2.7230809323952574,0.3406342583446633,-0.3406342583446633,0.3335826064435804,0.8791432157332411,3.7150937695307586,0.12021017979062425,-0.12021017979062425,0.3069139269532523,1.2081902487789384,0.01096166831464292,-0.01096166831464292,2.474483423433854,0.452193513402143,-0.452193513402143,0.34197302741301344,1.5230100116321867,3.0753959011112424,-1.0583002318876151,1.0583002318876151,-0.09526384196788712,0.09526384196788712,0.2496544407611475,-0.2496544407611475,0.3313246558452558,1.4405392538448238
33,s403,3.003347209330385,-0.8790922442030007,0.20178358689038767,2.474831955937773,-0.4001167615545606,2.857789066389,-0.05135614037868512,0.3044190101203171,-0.303304276340461,-0.4124568265435609,0.10803781642324377,-0.5306943778373578,0.8853547945565039,0.3231838412698352,1.518127347981487,2.0625220713274923,0.2705390035158054,1.3947515196299034,1.1088839645235653,-0.035100597916985804,0.08659417173929694,-0.05149357382231114,0.4539550354929538,1.76658032899522,2.494093687438917,0.1237334912420056,-1.2361753322908478,0.17110694166163973,0.9413348993872024,0.21630422765977186,1.8070969101745988,1.2366589426257086,0.34076646574631475,-0.1897700105836901,-0.356786984598217,0.1897700105836901,0.016020518851902255,0.1851019475034633,-0.1851019475034633,0.3124731197635637,1.9393907106655173,1.8867412221992363,-0.1616869337462807,0.1616869337462807,0.2943680645113401,1.3676218750374058,1.5393521455544614,-0.2265565821290885,0.1740273356675965,-0.3192482712493497,0.3717775177108417,0.5164703149348416,1.5845081658372016,2.9990939902874705,-0.7469808408082658,0.7469808408082658,0.37596557993923935,1.7565279733678358,2.26694765944879,0.07856547620163018,-0.07856547620163018,0.27778800054920844,1.5308263721195017,2.7579626911096398,0.471096223189193,-0.471096223189193,0.3883986101883595,1.7628137980096292,2.6953174340095627,0.12371468219824135,-0.12371468219824135,0.3613135618473354,1.4000627900764429,0.12347700893848873,-0.12347700893848873,2.9190009517460624,0.7849214803736391,-0.7849214803736391,0.3554574503860246,2.421703035222268,0.8564533191428069,-0.18730920466672266,0.18730920466672266,-0.03457111221972268,0.03457111221972268,0.25909426409423386,-0.25909426409423386,0.07294146314083545,1.9062288781402341
34,s510,2.8379057881934524,-0.5461616910736572,0.12513140550790036,2.288723237736312,-0.2734910117557411,3.3637784030330664,-0.5120134644271566,0.5737814253112802,-0.05572110040471789,-0.9671094126901448,0.3933279873788645,-0.5691392086171461,1.1368737734490204,0.3394003766698089,2.032097924916393,4.2568340944696335,0.3143584874892951,1.1747720079822908,2.8300696684377704,-0.10909443706452193,-0.2166166989403455,0.32571113600486745,0.3764526431748219,1.8821922946982208,5.135933669736302,0.13772000817525745,-2.5547489484362003,0.2774505639159723,2.1395783763449705,0.20373342691603294,2.2671681721711843,1.715900437707583,0.7780427691878339,-0.01889187972716404,-0.475414781918161,0.01889187972716404,-0.3026279872696729,0.16359665955560054,-0.16359665955560054,0.42424505355660014,1.4843143971847532,3.583329256520721,0.12347446285654362,-0.12347446285654362,0.3012669607373216,1.31068237796078,2.003535550444246,-0.044206048725391085,0.07337706756969567,-0.0857717656985157,0.056600746854211126,0.4921949007386626,1.8694279845157908,2.514676670255134,-0.5747159651761153,0.5747159651761153,0.3833566665323621,1.278821362893613,3.6539928378098505,0.6470548993856493,-0.6470548993856493,0.2961523269559509,1.080661704556994,3.198855560888733,0.4453735933650057,-0.4453735933650057,0.2551036455299262,1.3161574317794036,3.5744074790363256,0.1891468173090164,-0.1891468173090164,0.2841243155817585,1.396503539936076,0.10885529776008812,-0.10885529776008812,3.1877099377075298,0.6116241833958495,-0.6116241833958495,0.3307922229048551,1.5404827047669118,2.7211308956983453,-1.2198924985752142,1.2198924985752142,-0.0940328809102358,0.0940328809102358,0.33889686835218746,-0.33889686835218746,0.3483023342476371,1.3579012389656342
35,s507,2.0381441725787104,-0.345713940106294,0.35044726139020305,1.687240109010873,-0.058303882575546,3.018549614895833,-0.03161570902108304,0.8001620802291102,0.07814223739087241,-0.6173755957547373,-0.18278648447437285,-0.6696239294626882,0.6230974010928988,0.3817220598837556,1.6299060210001577,5.884230414342477,0.29463859452407354,1.7869870744425809,2.4081825789285216,0.1066044658695976,0.08637265059848864,-0.19297711646808624,0.33616975291078904,1.6996933962694147,3.3370394389887146,1.7265323514074562,-1.0282488086653487,-0.20003766519337465,-0.4982458775487326,0.29815994952989466,1.4400420600596342,1.6661019441054512,0.3901777833746993,-0.20755888427425453,-0.9500940468590632,0.20755888427425453,0.5599162634843637,0.16334059113798702,-0.16334059113798702,0.3651758829085714,1.5523517194127432,4.609010200184874,-0.4929920639802502,0.4929920639802502,0.28546610596976124,2.100357324318749,1.7783476549867676,0.1608332105034702,-0.5673450180100983,0.4069372668847829,-0.0004254593781548577,0.32122882145267706,1.7938039660778875,3.9390416534952,-0.5055567131773272,0.5055567131773272,0.41466645815063596,1.6200384982951583,4.686777466370253,0.1984155733637963,-0.1984155733637963,0.28528071679698985,2.2014045896906724,2.9091410520410235,0.657115490968662,-0.657115490968662,0.29295856272624976,1.7343421180481002,5.093401186765868,0.090748920412858,-0.090748920412858,0.2739831540110981,3.4428392391752283,0.35282111833866403,-0.35282111833866403,2.839658645882124,0.2487044210952088,-0.2487044210952088,0.2696748539590296,2.249153284070877,1.5075524190669798,-0.2514809157582045,0.2514809157582045,0.13434830577262627,-0.13434830577262627,0.3103319742366436,-0.3103319742366436,0.3575229479657018,1.599529586436217
36,s180,3.1114653065501856,-0.29520219391594904,0.12657110449739778,2.2057384557245334,-0.115216272005348,3.8281168033918473,-0.6789287958043443,0.3374561283300066,-0.3182401499333862,-0.7557392650429784,0.4182831367129718,-0.8116384492870531,1.8088073950247836,0.3457641805575737,1.5887457501002549,2.4447182321702794,0.3161084768937209,1.3158617371029002,2.6650811446002853,-0.023801879134429764,-0.5218453267171828,0.5456472058516125,0.43548935139270595,2.7256147899012704,2.0858095034773605,0.2624132290725131,-0.6714065688918142,0.09996264590133704,0.3090306939179641,0.21994474680708445,1.6702637861423018,1.7884525835924654,0.18156045219858133,-0.1297413456244505,-0.6480561016600617,0.1297413456244505,0.4664956494614804,-0.07547177440802241,0.07547177440802241,0.3813510573650751,2.4203978598434293,1.9278088276134597,-0.06733595884593085,0.06733595884593085,0.2997437388490015,1.1554790191343165,1.6750285526215838,-0.02610520088655048,0.11817509461579614,0.1245484976009648,-0.21661839133021046,0.5352327530926527,1.9360154238513816,2.617565476954133,-0.15218850113103652,0.15218850113103652,0.4723630184096649,1.7458223339560066,2.75160172765935,0.1133334966160098,-0.1133334966160098,0.27312135226312195,1.9537365029006328,2.030449946016309,0.15472492454555345,-0.15472492454555345,0.3346781645838229,1.2224904129452672,2.3689734465348558,-0.5301480714329411,0.5301480714329411,0.33145586288219137,1.4218527484036352,-0.08180391138301712,0.08180391138301712,3.158303099598612,0.6519666916974001,-0.6519666916974001,0.3521367409870981,2.694231507382729,1.78533183281164,-0.4214078836591661,0.4214078836591661,0.2753965591207401,-0.2753965591207401,-0.032837263889529136,0.032837263889529136,0.32351860762565904,1.7142377033689968
37,s314,1.6232451251223883,-0.5587636882673158,0.028216886323520374,1.9333984253028285,-0.1856796826072245,3.9494375713546273,0.3802672279875935,0.4458045102223218,-0.1057453679743768,-0.7875886696694765,0.3417841594471547,-0.10856953319600887,-0.16595232681720778,0.4620469172117803,2.2346153421720563,2.3573380623288185,0.08711365090067208,2.4767326463939883,1.117329036976413,0.2844731587385277,-0.1811026111667096,-0.10337054757181817,0.3438828523851424,1.8429047413906827,0.9224230437646128,0.6275277216809839,-1.2250552676652648,-0.13098133622900324,0.7285088822132841,0.014036715739353724,1.847053700848168,1.0637869422890722,-0.04855175889961957,-0.17901348930776229,-0.4038489886105005,0.17901348930776229,0.4524007475101201,0.1844459724858241,-0.1844459724858241,0.5164427994484777,1.8790602280130728,2.5436864081772192,0.3817842590991204,-0.3817842590991204,0.33239802402252633,1.2717127364475265,0.8942348898241541,-0.007773547909457717,-0.29956140943901505,0.7585936061385841,-0.4512586487901113,0.4716933422951796,1.7463133604797785,2.6978458463045603,-0.8296490133301054,0.8296490133301054,0.4474970980024548,1.7586716934847515,2.77531207059936,0.4288948540452092,-0.4288948540452092,0.3155535786409178,1.4800628495343966,2.4851736629212304,0.4894323616863281,-0.4894323616863281,0.3850979133417135,1.3581663196255065,2.6584350244123702,0.1580843514935138,-0.1580843514935138,0.23059831463853905,2.0047784954232446,0.029688619317835164,-0.029688619317835164,2.4151660614222608,0.6963128859108867,-0.6963128859108867,0.4018995833501207,1.9727419889489184,0.9102414327470668,-0.08417963274883318,0.08417963274883318,-0.032497423142273406,0.032497423142273406,0.014606057889633109,-0.014606057889633109,0.296123496392896,1.6935432766240432
38,s014,3.7076413679658953,-1.4862017138571928,0.04258916000067806,3.0705015998444134,-0.8532535446005739,3.803091383995736,0.11728042821255595,0.3886606150375274,-0.16470035861456273,-0.8943601597542962,0.5056995447167687,-0.11201938499220168,0.15943931539420847,0.36730198668353625,1.8757376787751217,3.1790233862712443,0.27558863344791823,1.5315141343048555,1.1371575115635857,0.6441072046592311,-0.7790616362420221,0.13495443158279094,0.3988263566442396,1.5237862488668668,0.9917178568932652,1.0539061966314056,-0.34494496307304146,-0.9867600845096696,0.2777988509513054,0.0914108734518004,1.88267086363575,2.0537427926240994,0.13503116350157304,0.3479950608028722,-0.6795709343950753,-0.3479950608028722,0.5445397708935023,-0.02301320959119946,0.02301320959119946,0.4845382762547354,1.5115945168762868,2.5480757674226813,-0.2161163706235057,0.2161163706235057,0.3486677885102577,1.0703561872921603,1.4357601266279425,-0.3154159199431247,0.22212580083188954,-0.3746409101956143,0.4679310293068494,0.3935958715006572,1.9377258895928224,1.9440368941404769,-0.257264199134336,0.257264199134336,0.3982655278244409,1.6129985417694173,2.1474741177130032,0.13621339237269173,-0.13621339237269173,0.30694399742557843,1.5124327738790122,2.0936782168146126,0.7048931560748748,-0.7048931560748748,0.3665203088548035,1.2858013137187705,1.7993570448967258,-0.3715663952580314,0.3715663952580314,0.2193323295929833,1.6870716607131904,-0.17645861041678598,0.17645861041678598,3.481022467883367,0.9867992865864532,-0.9867992865864532,0.39868398413454254,1.9469028238839423,1.2921669242063212,-0.41769206084657856,0.41769206084657856,-0.07321045920693761,0.07321045920693761,0.07676824434799735,-0.07676824434799735,0.3851572038252069,1.3436449148769818
39,s551,3.604964096771504,-1.5132262145201472,0.0292643474263203,2.626354947351612,-0.6453989983372415,2.761552377423572,-0.38818535155614503,0.0030965812636699922,0.3599584946948103,-0.3987209093428692,0.3956243280791992,-0.39020101449592337,0.4184278713572581,0.3430721998354053,1.5333986334728984,3.985614730517583,0.3061326905611417,1.415111112738904,1.9131382303231217,0.2597302461573357,-0.21093776252218613,-0.048792483635149625,0.4364856077263453,1.8672467577578935,1.8198250633723223,0.6108255636257247,-1.1591938885616049,-0.4539431475185519,1.0023114724544322,0.2155453959468095,1.1192595096676787,1.5743118638969995,0.9157855425425452,-0.3962739811510162,-1.4382610530163789,0.3962739811510162,0.5224755104738337,0.2291658502875221,-0.2291658502875221,0.3922767930886051,1.5488737729995674,2.73781995613314,0.02450901634632927,-0.02450901634632927,0.3052779238075187,1.1530689583673075,1.6086065161353096,-0.5280658317066695,-0.028087966903910886,0.7165827332040902,-0.1604289345935097,0.4947820116350682,1.6285041890347245,4.072852983786763,-1.8721857724920568,1.8721857724920568,0.4465283460529471,1.6075220017212362,2.7489354199823453,0.2951305638755612,-0.2951305638755612,0.27234877565953514,0.955216893937636,1.4626494940780328,0.2268373945210633,-0.2268373945210633,0.09561388840330602,1.6981949505677931,2.513662532537235,-0.5282697165919229,0.5282697165919229,0.2949533021855177,0.9615300577528204,-0.16230405611590284,0.16230405611590284,2.5756876311304935,0.7526465388532004,-0.7526465388532004,0.3281180517140048,1.5067519751401601,2.085781689184016,-0.4968196095808866,0.4968196095808866,-0.040866162015975975,0.040866162015975975,0.14336324690419364,-0.14336324690419364,0.3484912084887027,1.26994931400001
40,s307,2.7984714304954847,-0.7617910584548633,0.12298992300358792,1.9187944341497307,-0.21590103648418107,2.9950121841060633,-0.18484644130051964,0.6416602805150189,-0.09377960694206727,-1.411433117638695,0.7697728371236761,-0.21809411982124305,0.4967201680638299,0.3852279334783061,1.4275334350563391,7.820573907131914,0.2550637632165918,2.1934249131251478,2.2416949990657216,-0.09134351695913556,0.06686693992662725,0.0244765770325083,0.40944936559951134,1.6090803212062772,2.8911629775255663,-0.040504720281846436,-1.2925730739584982,0.5701705601749224,0.7629072340654219,0.07139631225014408,2.4015470902681355,1.9054156195411405,0.16882873609159524,0.19336514041718011,-0.4137382041788215,-0.19336514041718011,0.2449094680872263,-0.00505920795630516,0.00505920795630516,0.4088411999987121,1.6348027321297267,3.3883058902326035,-0.2725526696952753,0.2725526696952753,0.2872295820695956,1.3865800686565553,1.777806831260655,-0.4613211781230129,-0.046452863574218566,0.3596035960793266,0.14817044561790482,0.4180837108065252,1.5012459698865417,3.08551046090514,-1.1088129413708607,1.1088129413708607,0.4271878413489147,1.5132510746586492,3.9996715849581737,0.9221756186046788,-0.9221756186046788,0.2996925257061042,1.2712159343193168,4.199892920043993,0.0457908798399834,-0.0457908798399834,0.21448987803941685,3.726609885512585,3.93917481090044,0.3388479465159897,-0.3388479465159897,0.38876331420985344,1.6796787058220009,0.13683081323859794,-0.13683081323859794,2.5909557165585793,0.6742057521075556,-0.6742057521075556,0.3494855595084469,1.6715302259952611,3.1845361041136364,-1.0657787107790375,1.0657787107790375,0.21666552289853425,-0.21666552289853425,-0.011402658647792923,0.011402658647792923,0.35445383584981105,1.637691793983154
41,s192,2.518187616802233,-0.1984581298004872,0.3189193512527845,1.1422262942056274,0.009030960193098198,2.751885020608529,-0.5155696395494391,0.4711933279784794,-0.2883989301068814,-0.281730424264208,-0.18946290371427135,-0.664229011609006,1.4681975812653263,0.3802521684894241,1.4618154755757675,5.482834168437182,0.23991595583884076,2.501984878604948,2.9408996931372275,-0.12801622590389553,-0.18838057028467306,0.3163967961885686,0.34254008059953805,2.033416029799163,5.05459185228516,-1.5653589016505078,-2.1890093796449523,2.0482045460630136,1.7061637352324466,0.28611557320462483,1.9963845489120435,1.9794242776590647,-0.3354236161258716,0.1793611649842367,-0.2117757153536332,-0.1793611649842367,0.5471993314795047,0.5023264805905133,-0.5023264805905133,0.49527590930876597,2.1790182405269,3.0848232682254584,-0.8394347003568042,0.8394347003568042,0.3679047505532743,1.1884722455583632,2.494660520479276,-0.7498013863938249,0.5478254606927151,-0.08439570131252984,0.2863716270136396,0.33542031099707176,2.807519346188904,6.476080502504815,-0.8088120584263407,0.8088120584263407,0.27864926898258363,4.755384379896566,4.665890607530403,0.0102941962443316,-0.0102941962443316,0.2722296510915915,2.214457762692531,3.620889423968732,0.5571561103120313,-0.5571561103120313,0.36423931951401584,1.558439697612034,4.322393964479852,0.8707780940440314,-0.8707780940440314,0.3729656926523943,1.7285691803749166,0.3695500211447404,-0.3695500211447404,3.3040187036993705,0.10188677375075328,-0.10188677375075328,0.3823565659161025,1.55983826067966,2.722273456496606,-0.9534471739592364,0.9534471739592364,-0.05818900618607005,0.05818900618607005,0.4261980960570327,-0.4261980960570327,0.41881328918850624,1.6525529990554195
42,s473,2.2737449739017657,-0.6506819901458096,0.0944395905935195,3.49194692816881,-0.5489672739779697,3.9393410044243313,-0.03236298253577999,0.13384075746095545,0.045576585840628334,-0.7947844160137228,0.6609436585527674,-0.4533604079234515,0.4401468046186032,0.3431709570505673,1.9887082724912744,2.763853520221345,0.28809881078848165,1.4811977411637742,1.921017897298572,0.5240734314058745,-0.0817249599584752,-0.4423484714473993,0.4161078055091525,1.9205000139054091,3.7976017134861393,-1.8108743168493304,-1.874294134736546,1.6176957559200429,2.0674726956658334,0.00960932488081579,2.3635009479022124,1.4513460924409367,0.05839443453909895,0.12191188688788493,-0.4210441075895327,-0.12191188688788493,0.3626496730504338,0.11832242496874458,-0.11832242496874458,0.4999758795940064,1.6937445589940314,3.6253570608160843,-0.17011170438856596,0.17011170438856596,0.31864007654162435,1.211258344602464,1.6608869985069392,-0.2790149552355172,-0.055851896552639474,0.8110635097474509,-0.4761966579592943,0.5384085855835554,2.0255536517373907,2.054393973747795,-0.41373219344553663,0.41373219344553663,0.43483805382677376,1.7349269282284008,2.7464067916541297,0.3714625358148155,-0.3714625358148155,0.2769654905322738,1.5510855871027958,2.571091308289399,0.6445363837671572,-0.6445363837671572,0.3453650298153073,1.2457889753227356,4.735542011409779,-0.14962557266880572,0.14962557266880572,0.3330317836079587,1.7896068808831969,0.22176950482791566,-0.22176950482791566,2.898085610808612,0.572239913871906,-0.572239913871906,0.32603800062771704,1.8120543340407853,1.676295829146351,-0.2753867784377294,0.2753867784377294,0.05939938004065835,-0.05939938004065835,0.07490745369470196,-0.07490745369470196,0.3251079186205813,1.9750271506711408
43,s028,5.385088835948792,-1.521203176595778,0.048325772546836857,3.926263594344998,-0.7953482691500422,4.781234841673035,-0.5896969030622273,0.18873667145232528,0.020783558367572688,-0.7318702506785472,0.5431335792262221,-0.5628871955571348,1.1318005402517894,0.3680234895923475,2.4554341331273117,3.110662332503904,0.28392215975716983,1.4907163832009045,2.339291984372772,0.4835901437316381,-0.4646632497161603,-0.018926894015477813,0.4026136682160983,1.965296333838821,2.476864174117461,-0.279488719898437,-1.3635137643644408,1.7512918986897934,-0.10828941442691507,0.17076299568211656,1.7985081580164863,1.627546858229764,0.31990388462496555,0.080946257862641,-0.3974004517580589,-0.080946257862641,0.07749656713309339,0.0648128934709275,-0.0648128934709275,0.3837702392688258,2.1993496173690428,3.156087133484806,-0.907249573388648,0.907249573388648,0.2928832345549357,1.903136905479042,2.225194769983841,-0.285241389493414,0.6916250842453706,-0.15269545476221327,-0.2536882399897433,0.4632673017207781,1.6096212973774573,3.2027224945102675,-0.9352746836475068,0.9352746836475068,0.4338853394429512,1.9867997471589407,3.7206271414503163,0.11627389099989335,-0.11627389099989335,0.2931621630870115,1.8542279861347304,3.091726542500296,0.3289515486902715,-0.3289515486902715,0.3730482873168419,1.3107527091590423,3.510757860563851,0.0907747819295934,-0.0907747819295934,0.33982999027528954,1.569132551471675,0.06099936210278757,-0.06099936210278757,2.292492974766598,0.09465331475147014,-0.09465331475147014,0.4387326064009436,1.5011672561864546,2.7938173924007326,-0.6962321079723419,0.6962321079723419,-0.08035040755574692,0.08035040755574692,0.0601948854630923,-0.0601948854630923,0.3665149024450293,1.877612232295322
